,BC_ABN_GSS,BC_ALK_DSS,BC_ASH_GSS,BC_ASL_GSS,BC_BBR_DSS,BC_BDH_GSS,BC_BDW_DSS,BC_BHL_GSS,BC_BHU_GSS,BC_BNC_GSS,BC_BNF_DSS,BC_BOX_GSS,BC_BRC_DSS,BC_BRD_GSS,BC_BRE_GSS,BC_BRL_GSS,BC_BRX_GSS,BC_BSV_GSS,BC_CCK_DSS,BC_CMS_GSS,BC_CNK_GSS,BC_COM_GSS,BC_COR_GSS,BC_CRC_GSS,BC_CSC_DSS,BC_CTN_GSS,BC_CYK_DSS,BC_DGL_GSS,BC_DSQ_GSS,BC_DTR_GSS,BC_EDR_DSS,BC_ELK_GSS,BC_ETR_GSS,BC_ETW_DSS,BC_FKR_GSS,BC_FLS_GSS,BC_FRE_GSS,BC_FRI_GSS,BC_FZC_DSS,BC_HAA_GSS,BC_HAC_DSS,BC_HNC_DSS,BC_HYS_DSS,BC_JMC_GSS,BC_JME_GSS,BC_JOR_GSS,BC_KCH_GSS,BC_KCL_GSS,BC_KKS_GSS,BC_KMO_GSS,BC_LAJ_GSS,BC_LB0_GSS,BC_LBO_GSS,BC_LCH_GSS,BC_LLK_DSS,BC_LMN_GSS,BC_LNL_GSS,BC_LZT_DSS,BC_MAM_GSS,BC_MCK_ISS,BC_MCN_DSS,BC_MCP_DSS,BC_MCY_GSS,BC_MIK_DSS,BC_MRK_GSS,BC_MTR_GSS,BC_NSI_DSS,BC_NWS_GSS,BC_PIN_GSS,BC_PTM_DSS,BC_PUN_GSS,BC_PWL_DSS,BC_RGR_DSS,BC_RUT_GSS,BC_SCB_GSS,BC_SCG_GSS,BC_SCN_GSS,BC_SHW_DSS,BC_SKK_GSS,BC_SKO_GSS,BC_SKW_DSS,BC_SLC_GSS,BC_SOO_DSS,BC_SSH_GSS,BC_TPA_GSS,BC_TRE_GSS,BC_TWY_GSS,BC_TYS_DSS,BC_UBO_GSS,BC_UCH_GSS,BC_ULR_GSS,BC_UMH_GSS,BC_USR_GSS,BC_VCC_GSS,BC_WAH_GSS,BC_WAN_GSS,BC_WAX_GSS,BC_WCC_DSS,BC_WDN_GSS,BC_WHN_GSS,BC_ZBL_GSS
2021-01-01 00:00:00,5.655617966539083,3.4226384589997365,10.424777820761829,30.98936770573286,2.811399892791266,8.005835436718234,4.207534230932963,5.683579228934952,10.0,5.920824916119,5.758672698077347,12.30076638704629,4.0,26.662904393308366,7.3266433624325575,7.2,27.95638563756651,21.119940920007235,6.3,39.93284468896179,5.160114053189802,12.546396320956564,9.15070025645017,0.6464337268906901,2.9234520594372224,10.465602426259968,2.6745859574179236,15.470427289471088,5.844039466018537,6.0,0.32180066005334806,7.0148499180651225,54.58109257064358,0.49728477760285195,56.15005163996736,3.015068508492496,12.526481216400395,9.740209302545425,3.8748841182079135,6.0,1.1565015089750361,2.819014584153828,1.3628647674021377,9.771992726571472,4.16001938808669,170.0,16.830754696509214,106.32027413392105,22.229512252225593,185.4946461684853,3.6427177983125425,30.93205317280606,8.253175936079355,10.188420545682037,31.9667198776352,24.07723102054402,7.331480128130014,0.7853841065251952,26.628069186830547,3.8,9.8,6.954192650109893,13.865521351394587,0.2813260842092072,4.6,48.36291374949884,28.967656828576832,6.423929319178159,13.877972184710943,1.9998221812489256,10.074313379586577,15.302866323516042,6.305373172042613,17.315597361050177,1.9153155446655026,16.6,0.8584949995752493,1.3696500781599863,10.40256200789514,13.468457447047687,1.9269172023812267,10.22679533058773,11.091640281028395,4.9,9.073880792161631,8.59312953027886,8.51286088743586,9.3,11.30366882998147,10.188420545682037,20.838970802775805,11.520829089972779,35.91475110944675,3.212361360156216,14.406107949577265,89.24712934755524,37.2804427115948,1.688368831799871,4.4652025611416,2.216778483137578,21.9
2021-01-01 01:00:00,5.6554357158054325,3.4226384589997365,10.25647873825275,31.052930543466545,2.810192303013636,8.005835436718234,4.1987442957444365,5.912049363384202,10.0,5.900450180839219,5.755714008540432,13.275387880741567,3.453189212843958,26.635589462486955,7.326337080677719,7.191290516042989,27.927745594139786,21.10151135798066,6.3,39.913443932967894,4.91031803900973,13.050739928891044,9.145998811772955,0.6464337268906901,2.9234520594372224,10.475105518757026,2.513448142341269,15.470427289471088,5.855009676058865,6.0,0.32180066005334806,7.017195472368589,54.56521189587175,0.49728477760285195,56.13785395826913,3.002801527698255,12.526481216400395,10.394181835057529,3.8748841182079135,6.0,1.1560489492194868,2.8200229333751454,1.3628647674021377,9.771992726571472,4.152181994563678,170.0,16.82369895243129,106.26564892788235,18.951739843979844,185.5993504586657,3.6525834874915595,31.20528179552542,8.248935621241435,10.914489086629072,31.6605589396718,25.38230253898567,7.331480128130014,0.7856650349945622,27.24179321919482,3.8,9.8,6.9523744959880105,13.84924431932612,0.2812484975391607,4.6,48.36291374949884,29.551778132551213,6.654932921182885,13.873002983634397,1.9875903948102964,9.981934317851586,15.252214459996049,5.868921026881528,17.315597361050177,1.9153155446655026,16.6,0.8595793455523805,1.3676551551169458,10.402127140959632,16.286940850488822,1.9378090115865956,10.221541010030343,11.091640281028395,4.9,9.069125173374173,8.59277030455135,8.924634798563858,9.3,11.29786123360476,10.914489086629072,20.838876243921643,11.786361285929917,37.8614583003553,3.211635455473493,14.406933105602745,89.31029841946157,37.306829789628175,1.6344091898246011,4.4652025611416,2.213170833455574,20.44512827426823
2021-01-01 02:00:00,5.656287590348626,3.4226384589997365,11.285945738258924,30.909114537960754,2.8092067145705375,8.005835436718234,4.198868930863371,8.441624879473224,10.0,5.900450180839219,5.756179936572005,12.43092669838312,4.0,26.647020096134888,7.325103246143738,6.72473112922484,27.93973075515711,21.107314932444524,6.3,39.886204460365754,5.5,18.634731225619802,9.146739185116179,0.6464337268906901,2.9234520594372224,10.451285422350242,2.6664679159508937,15.73762793960039,5.850320762596387,6.0,0.32180066005334806,7.013767853895973,54.562387718258584,0.49728477760285195,56.15812064523,2.7274344170777725,12.605815709743641,10.013545523809134,3.8748841182079135,6.0,1.1560489492194868,2.81816398925022,1.3628647674021377,9.765424936170144,4.152181994563678,170.0,16.82407481531133,106.27425118722938,22.509643600894435,217.13320862820945,3.6422697475355563,33.50510040981461,8.24960337685453,10.247956800066286,35.29849887530698,24.705395466973428,7.331480128130014,0.7851471287805107,26.754660171439554,3.8,9.8,6.956370083339867,13.849868067442962,0.2813319178669062,4.6,48.36291374949884,28.75167730085386,6.560789538953793,13.86346206027284,1.9875903948102964,10.95489951581903,15.819517974117954,8.0,17.315597361050177,1.9153155446655026,16.6,0.8577808501191821,1.3686902602300342,10.400375310058042,16.13643352589245,1.9287994853180044,10.222368449071855,11.091640281028395,4.9,8.917997314561154,8.59132318894261,8.798747688406156,9.3,11.298775801326116,10.247956800066286,25.71487545244958,11.575599606294444,36.85175128733539,3.210543107823178,14.404388898431478,89.37732332136083,37.33482753066223,1.8893618568548172,4.46701313529928,2.2114108674283286,21.9
2021-01-01 03:00:00,5.654514539300256,2.990010386756583,12.370156326680487,30.95039945150291,2.8074763810359595,7.912604823059813,3.5169992468874116,8.899272504488787,10.0,5.900450180839219,5.754412613394254,13.261889993204155,4.0,26.63066906227998,7.309254503753826,7.2,27.922586493553887,19.78238451739658,6.3,39.84859222808977,5.5,19.644979917070827,9.143930856616926,0.6464337268906901,2.9234520594372224,9.53291448693741,2.83,16.495880468343774,5.850716033256507,6.0,0.32180066005334806,7.017349945886562,75.31984911874176,0.49728477760285195,56.81254326404155,2.6704055719690403,12.777707111987382,10.4,3.8748841182079135,6.0,1.1560489492194868,2.8165140009372562,1.3628647674021377,10.207684072841642,4.457449469441251,170.0,16.7777790984258,106.2416217438501,44.95890047915318,217.33506020895874,3.6362275307178074,41.744423248760825,8.247070496469306,10.722417613385806,37.0,25.080572718445282,7.331480128130014,0.7846874381481038,36.377318554776,3.8,9.8,6.956801592468938,14.140645533224621,0.2809223880748065,4.6,48.35530243129388,32.0864400910935,6.553158109054541,13.863009322633639,1.9875903948102964,11.682067203592897,15.477122584295294,8.0,17.315359379044256,1.9153155446655026,16.6,0.8595172548542072,1.3680494888621573,10.377872846473753,16.25383026170229,1.9244108477905126,10.219229869512038,11.091487839807455,4.9,8.727533553024713,8.572734827327135,9.210253555820572,9.3,11.295306731808843,10.722417613385806,25.683046943131092,15.738913207734292,37.41138364693026,3.210141402435059,14.393675533451722,89.30333465607585,37.303920876099454,2.167341158722075,4.393172097117983,2.2116559554327293,21.9
2021-01-01 04:00:00,5.655308297900477,2.990010386756583,12.682853611224818,31.528378381820676,2.807437568912005,7.912604823059813,3.5160073446175173,9.210717243913365,10.0,5.795545258130333,5.75810310629095,14.7,4.0,26.633763532207567,7.307729379143594,7.2,27.925831083616668,19.732747428846892,6.3,39.84829684479926,5.5,20.33248843511959,9.149795158352202,0.6464337268906901,2.9184245686595705,9.582768691898648,2.83,16.347951083496895,5.8557782353832915,6.0,0.32180066005334806,7.017349945886562,75.07851741720633,0.49728477760285195,56.80423688459038,2.6838302265820717,12.738039865315717,10.4,3.8748841182079135,6.0,1.155877791316171,2.817552652369438,1.3628647674021377,10.189091007457984,4.457449469441251,170.0,16.773069966255083,106.30975796846953,45.0,217.22361404654725,3.636696581318342,39.51294324334783,8.252359612340996,11.0,37.0,26.64875706829321,7.331480128130014,0.7849768088848289,43.323969397372394,3.8,9.8,6.947465440998584,14.14535538944213,0.28073295603861775,4.6,47.960790390141305,33.0,7.506922275180046,13.858436132287693,1.9875903948102964,12.48327747357233,20.37720593558544,8.0,17.315359379044256,1.9153155446655026,16.6,0.9334687354236967,1.3662877994873084,10.375707434218388,17.858142851958547,1.9328748071686064,10.225783795651319,11.091487839807455,4.9,8.722762579349437,8.570946069136344,9.458292882457037,9.3,11.302550781212375,11.0,25.683046943131092,18.744432554396106,39.75056254048583,3.212310740881716,14.398704429721958,89.27081714038786,37.2903376114097,2.7881562241883975,4.393172097117983,2.2106054040952863,21.9
2021-01-01 05:00:00,5.231750373679742,2.990010386756583,12.984334889595656,29.042632891265466,2.8008101458934678,7.912604823059813,3.5139556168798256,10.0,10.0,5.754747365320463,5.760095406096558,14.7,4.0,26.630081240363925,7.1977536626768455,7.2,27.921970154991175,15.703149950270603,6.3,39.84215279239206,5.5,25.324378181744525,9.15296098132877,0.6464337268906901,3.01298775781505,9.548968645591987,2.83,16.309740257410983,5.852958063619955,6.0,0.32180066005334806,6.750347518490455,75.07851741720633,0.49728477760285195,56.799758387869375,2.7875399175949824,12.738039865315717,10.4,3.8748841182079135,6.0,1.0694477742577768,2.818363358257143,1.3628647674021377,10.18870177856337,4.457449469441251,170.0,16.77531646227303,106.34654107329158,45.0,230.27185183182385,3.673748476473149,46.558055129306766,8.255214923221677,11.0,37.0,30.51736689948393,8.81874452817028,0.785202673455679,42.3115013170309,3.8,9.8,7.108729435685642,14.316213472739614,0.28067956172621866,4.6,47.960790390141305,33.0,7.458641321080044,13.85817720934647,1.9837387973564322,12.885323165920356,20.71668983656158,8.0,17.315359379044256,1.9153155446655026,16.6,0.9305842583816379,1.4072797360239386,10.219561003538539,17.694255360690548,2.014578721530809,10.229321909973379,11.091487839807455,4.9,8.720830048300044,8.441959911350956,10.85475384031775,9.3,11.306461456187904,11.0,29.57913956357755,18.306380826693818,45.5211662742882,3.2346645813033015,14.445400612426509,89.19130078398994,37.25712192154943,2.8075564504981605,4.051982428752236,2.2102820402461942,21.9
2021-01-01 06:00:00,5.231750373679742,2.605975111835991,14.45631851130789,28.77284991242932,2.7958549513705653,7.912604823059813,3.5139556168798256,10.0,10.0,5.754747365320463,5.755501046318003,13.300205413766728,4.0,26.622400977976724,7.20451907966384,7.2,27.913917304711738,15.7881503914522,6.3,39.80510328565371,5.5,26.509332353200772,9.145660408539161,0.6464337268906901,3.01298775781505,8.172335626698366,2.83,15.504862360692089,5.851580380335638,6.0,0.32180066005334806,6.750562433187293,75.07851741720633,0.49728477760285195,56.79342149384295,2.9575121722272075,12.480563479049628,10.4,3.8748841182079135,6.0,1.0694477742577768,2.8133927482179524,1.3628647674021377,13.049500518072136,4.746121186802634,170.0,16.76824427709904,106.26171708402597,45.0,230.06148821590077,3.6677293661506094,55.0,8.248630409471014,10.562986026499756,37.0,32.52,8.81874452817028,0.7838178497848618,41.361566674395455,3.8,9.8,7.104232131386468,14.302587426158356,0.2805134819095269,4.6,47.960790390141305,33.0,7.9727572858840166,13.831267805855495,1.9837387973564322,13.028749010901501,22.885301406527788,8.0,17.315359379044256,1.9153155446655026,16.6,0.9329951510632608,1.4072164090524917,10.22916672149628,16.12616960049387,2.071500119769106,10.221162811584952,11.091487839807455,4.9,8.71678998094557,8.449894800715668,12.749016376605036,9.3,11.297443211160727,10.562986026499756,35.43555605724636,17.89538464865099,55.211623550328774,3.232974435632795,14.471848914821742,88.98568935016934,37.171233609673905,3.1513866088492053,4.05067591957409,2.206815302071662,21.9
2021-01-01 07:00:00,5.22679976437788,2.601139437996027,16.1318562143853,28.510497769526417,2.7944350589294293,7.933407177986625,3.5129430499793077,10.0,10.0,5.775122100600244,5.756028977730103,12.016432122202136,4.0,26.6127359449154,7.0917340542696055,7.2,27.9037833977871,15.814958624263351,6.3,39.76359931931835,5.5,24.96823150372686,9.14649930707731,0.6387057123300091,3.018015248592702,8.138651433692585,2.83,15.49908540903545,5.848991008386399,6.0,0.3499012529590063,6.752044667881689,74.85251251337534,0.49728477760285195,57.38896568983277,3.025561032903539,12.526481216400395,10.015230345998985,3.8748841182079135,6.0,1.070939895567537,2.8113784867639833,1.3628647674021377,13.016791794649013,4.746121186802634,163.78158335685748,16.724809168111097,106.27146408917824,45.0,230.0614783670476,3.6677293661506094,43.2124166129989,8.249387026673395,9.838560081012805,37.0,32.52,8.782629772875865,0.783256671796913,43.9298625278236,3.8,9.8,7.108806973619472,14.30216558939827,0.28018983415723664,4.6,47.96840170834626,33.0,7.912318558562346,13.791377901044678,1.9947670006936484,20.123907076128358,22.00595270598915,8.0,17.29221326133603,1.8924182455275562,16.6,0.9318232093977388,1.4062978115850002,10.069031559705627,15.011096452420073,2.0659177945694926,10.222100362090632,11.076661414465672,4.9,8.715118887504097,8.317613715866102,12.001044368721256,9.3,11.298479484996767,9.838560081012805,35.466510131083425,19.006576653306933,52.6113412368429,3.234485016955328,14.447243861597991,88.96288196734763,37.16170647602936,3.943899178993973,3.7536584224018723,2.2074355260162535,21.9
2021-01-01 08:00:00,5.22679976437788,2.601139437996027,14.915127643571516,28.918837391163688,2.7945958038425234,7.933407177986625,3.5108485779137477,10.0,10.0,5.775122100600244,5.755421906181637,12.199302847702265,4.0,26.634106875762072,6.974989667906311,7.2,27.926191083587952,16.091163021736406,6.3,37.911640476439906,5.5,24.26996227446375,9.145534652535286,0.6387057123300091,3.018015248592702,8.146594606245465,2.83,15.647014793882285,5.8923033339667565,6.0,0.3499012529590063,6.752580889567567,74.85251251337534,0.49728477760285195,57.34578696500521,3.0631110934426955,12.566148463071979,9.804118561399184,3.8748841182079135,6.0,1.070939895567537,2.8137095393336202,1.3628647674021377,13.015688445504281,5.889971910256799,154.43683730460296,16.721630032134765,106.26025594854657,45.0,247.08239637217028,3.658415480163517,35.731772601854814,8.248516987940867,10.257436631284541,36.72504975912179,31.52054918636899,8.764339978443399,0.7839061085362469,43.83499292385796,3.8,9.8,7.096353863874335,14.295233937191432,0.28015812200558254,4.6,47.953179071936354,32.62805139906742,7.166756522000489,13.791584881489829,1.9947670006936484,18.71636661105219,22.171792155480365,8.0,17.29221326133603,1.8924182455275562,16.6,0.9333068114986725,1.4523541059396852,9.903274792501028,14.760991140170772,2.0703781872115217,10.221022267049868,11.076661414465672,4.9,8.545025624642369,8.180688853507354,10.966891211749497,9.3,11.297287867396715,10.257436631284541,35.45065220789039,18.96553062456738,47.01756102666402,3.2519756155408803,14.448580410102393,88.95517179126925,37.158485769888024,3.4748257674636194,3.7536584224018723,2.207933158258993,21.9
2021-01-01 09:00:00,5.1429845792898385,2.605975111835991,17.563329034001896,30.76581134640654,2.779347912707774,7.912604823059813,3.1063437600198824,10.0,10.0,5.754747365320463,5.755652233782199,12.590219284962538,4.0,26.63680019993298,6.9877305613549465,7.2,27.929015067354243,15.831373543816074,6.3,37.87948473226008,5.5,25.388021365227655,9.14590064986558,0.6464337268906901,3.0128389573308034,8.166603157777589,2.83,15.681449865103227,5.8919453452147215,6.0,0.32180066005334806,6.749838452111723,74.87368674640443,0.49728477760285195,57.32953564097739,2.9201683599794657,12.52023072572121,9.99725091024771,3.8556477819372414,6.0,1.0694477742577768,2.8102693009354787,1.3628647674021377,13.0175273607455,5.885127892177059,146.4822451324042,16.681844653882884,106.26450840304717,45.0,247.08239637217028,3.902174479028542,33.022744660220575,8.248847087307517,10.767562344479277,33.66890633780368,27.492810916980684,8.764339978443399,0.7829476500111489,41.203498210794855,3.8,9.8,7.100577819386311,14.304563614497512,0.27996337640733887,4.6,47.97855013261952,30.909357625501713,6.756955016110401,13.716700417707203,1.9837387973564322,22.33670180405487,24.621980126936577,8.0,17.315359379044256,1.9153155446655026,16.6,0.9351318385601414,1.4514417891210605,9.921364649967684,15.34015438701713,2.038306763084879,10.221431304575257,11.091487839807455,4.9,8.31184124614641,8.195632142312292,9.65479432695376,9.3,11.297739976251595,10.767562344479277,35.538001749483534,17.82699517058257,41.009593692062836,3.2588995334317405,14.439651362917443,88.49528438025307,36.96638092118857,4.0,3.75985889257453,2.2081098749883137,21.9
